nahr walddist stoerdist Output
0.504306 105.344993 3835.024192 0.780658
0.278222 24.363700 1660.023230 0.431206
0.811538 275.562006 4899.775584 1.040304
0.894996 695.877943 4757.197264 0.804833
0.124722 629.850803 3315.362109 0.012667
0.764845 302.924199 809.839442 0.427163
0.391417 770.765856 2295.394353 0.159560
0.628360 998.413687 3255.044136 0.053830
0.515414 135.273478 2670.357745 0.634025
0.693314 650.144687 3699.127264 0.557316
0.370949 225.926541 1630.420467 0.537705
0.513700 896.560538 4844.586059 0.533811
0.531913 21.970152 1614.673522 0.572302
0.002324 686.144425 4291.760563 0.000000
0.463578 687.100004 2375.626865 0.358501
0.843961 968.700202 3728.409622 0.439785
0.731361 342.932742 354.126880 0.115641
0.670351 555.853969 4804.438395 0.786937
0.784359 295.320920 3222.422215 0.662998
0.284460 117.328454 2498.779511 0.505900
0.285066 928.781193 3788.353387 0.097730
0.010079 192.886415 615.667610 0.000000
0.499112 674.475803 3088.235206 0.431050
0.772844 277.431906 1079.481923 0.433766
0.170856 393.829780 1100.252241 0.114351
0.530476 160.686484 3746.906669 0.785918
0.910615 871.759435 4633.211758 0.597000
0.504405 378.455261 3545.427578 0.677254
0.598161 292.460342 592.331598 0.430106
0.315801 314.184191 1601.470997 0.517908
0.791011 335.794776 2513.016047 0.628606
0.923849 262.551212 3824.793123 0.772601
0.621691 791.851435 4254.140386 0.601288
0.454869 584.655894 4191.194081 0.521855
0.582849 581.036712 910.622942 0.207712
0.614780 498.891586 1527.059380 0.313234
0.712642 362.849290 3980.840939 0.796791
0.549660 901.562950 4174.305122 0.372917
0.592940 349.526995 1229.773380 0.421096
0.766625 201.046160 1124.858784 0.462737
0.479121 697.003314 2405.337133 0.358611
0.062361 979.804099 2652.991314 0.000000
0.933329 3.101191 837.249128 0.403579
0.552674 271.236437 3845.350789 0.827775
0.102713 496.429050 2457.208062 0.000106
0.322175 110.236952 612.454739 0.420830
0.870061 617.350272 3908.326702 0.673020
0.451136 308.654224 3945.834370 0.843435
0.095391 697.253845 1158.284333 0.000000
0.515321 983.968569 1703.154873 0.025853
0.025907 288.540027 2256.323952 0.000000
0.609897 624.770914 480.369218 0.190748
0.655924 755.994756 4435.441751 0.708258
0.124765 301.406787 3369.969391 0.074470
0.273987 902.461940 3140.834916 0.074370
0.114678 568.181834 4309.730386 0.031055
0.889988 879.362039 2641.892513 0.480013
0.179407 26.402054 4143.840567 0.278350
0.205628 645.729621 1740.190945 0.000000
0.038942 574.383546 4052.489711 0.000000
0.686654 6.864373 3405.270846 0.684081
0.316417 819.704238 4663.398315 0.249696
0.929182 255.527323 709.144561 0.407542
0.947341 714.534908 2444.804948 0.499648
0.487133 754.820941 3519.577322 0.440892
0.748625 398.147936 1458.057304 0.425586
0.143450 69.694708 1646.147993 0.094127
0.968243 146.648262 476.522691 0.385284
0.869980 454.330734 643.815508 0.268091
0.179981 708.569191 2134.509216 0.000000
0.306170 150.223412 885.803194 0.430689
0.626928 797.758153 4118.810752 0.525080
0.250380 802.354756 632.832853 0.001571
0.136000 16.167161 1411.643075 0.077654
0.620438 369.318000 2999.172993 0.559046
0.740177 973.391496 1739.438617 0.186680
0.538229 198.313457 3392.918333 0.745129
0.237756 910.742578 311.520490 0.000000
0.925883 773.963801 509.950232 0.205559
0.369874 107.499481 4678.612220 0.791142
0.094916 300.584433 1173.416296 0.000000
0.341569 305.749366 3790.443266 0.726716
0.783991 415.030960 2301.679679 0.563121
0.783439 832.814571 4437.786533 0.602943
0.354622 235.572121 509.906394 0.416169
0.316047 965.117664 1189.294774 0.025272
0.657812 845.147962 3352.249462 0.285865
0.441085 197.726181 3071.483579 0.642154
0.268794 998.205671 4343.576796 0.002875
0.561791 936.470053 2855.289693 0.088668
0.133955 484.908172 3943.115979 0.078189
0.621154 571.194871 1280.050868 0.261883
0.474244 109.337326 4138.883051 0.871892
0.126276 625.385926 4057.858623 0.053566
0.787394 419.259964 4787.399362 0.898757
0.563245 924.580441 4514.909327 0.412879
0.621212 731.445963 4089.660912 0.628936
0.130899 545.482204 2041.047917 0.000000
0.489858 982.399690 1051.828857 0.013157
0.946308 409.017226 4467.019509 0.844944
0.780464 546.956738 4220.994680 0.709348
0.513443 225.970522 4201.930531 0.911403
0.293341 127.776535 3638.803635 0.653494
0.202315 739.267819 488.489467 0.000000
0.113246 908.799536 3308.977825 0.002640
0.645215 838.724124 3846.938169 0.400014
0.946748 577.656471 4668.674727 0.821921
0.155695 58.907308 1538.579404 0.111504
0.149220 770.659249 2045.285737 0.000000
0.271118 31.703404 3264.025388 0.409238
0.758569 307.546879 3448.706982 0.696266
0.742841 621.170183 1906.440308 0.468908
0.667799 22.252673 1712.089738 0.566985
0.278643 403.852807 2278.361198 0.292192
0.112398 267.965774 2425.920469 0.025709
0.218987 607.139360 2106.189400 0.000000
0.024960 63.634649 1049.438441 0.000000
0.802216 101.186548 618.282810 0.404216
0.600861 385.863534 974.907166 0.334004
0.421105 822.526163 813.597455 0.124310
0.248420 44.272738 1942.156758 0.217677
0.168414 955.309765 3015.924274 0.000287
0.993222 515.530022 3507.080291 0.593367
0.903669 166.301998 1569.497749 0.546462
0.502331 470.015713 2006.328466 0.448707
0.226332 779.852312 1125.124855 0.000000
0.534777 183.111057 4134.799135 0.836273
0.273629 499.984344 3209.187405 0.111819
0.867338 446.195929 3157.134481 0.567124
0.941274 489.026674 2896.876969 0.535149
0.133712 125.557995 4103.511037 0.158746
0.996396 54.085357 4484.272466 0.961557
0.577580 610.275140 3188.795565 0.442651
0.223612 680.785305 4629.512431 0.174991
0.650651 67.755129 1819.903579 0.618228
0.542474 690.838671 1961.606068 0.420097
0.044763 290.104859 1605.815374 0.000000
0.928776 375.924398 2911.165722 0.595714
0.372329 82.966816 2307.753495 0.648273
0.269182 354.316388 4594.297724 0.518476
0.726168 778.576034 595.679022 0.154615
0.900721 576.050946 4476.191677 0.779477
0.613262 270.823024 1627.090150 0.568327
0.606481 790.233797 1065.548834 0.152841
0.017032 942.133605 409.636663 0.000000
0.448365 568.925436 1427.447473 0.302118
0.577230 98.707578 3006.251049 0.660200
0.121947 161.536247 833.068244 0.045495
0.637431 622.768565 4468.230202 0.733544
0.876066 122.221539 562.866856 0.415560
0.508169 893.525078 2068.746315 0.143017
0.265311 960.855282 358.558356 0.005584
0.184957 924.952413 4336.446616 0.054957
0.840933 300.690931 833.672622 0.425832
0.440945 383.637201 1080.681829 0.361447
0.512648 309.399301 1566.504826 0.547491
0.057617 132.731378 3393.447444 0.000000
0.924448 331.469242 2139.130192 0.625880
0.210680 493.308610 4411.852664 0.155197
0.907655 346.654617 2844.996028 0.609401
0.956082 108.668567 3247.758398 0.699892
0.572194 20.032531 634.978680 0.423728
0.402272 873.914808 2042.414548 0.090916
0.899343 468.689581 1708.154940 0.454532
0.881290 857.048475 4104.522324 0.587562
0.171497 395.580532 3314.430372 0.139937
0.741403 598.190597 2013.620495 0.448697
0.608951 376.519854 1590.761717 0.483970
0.166123 673.040938 2802.480967 0.000000
0.967421 678.299448 1272.269368 0.286368
0.408440 966.523788 3609.096223 0.047062
0.114540 283.742992 3094.624221 0.033419
0.344732 481.431324 395.126247 0.114632
0.112295 622.279605 2007.921498 0.000000
0.014923 478.224731 4058.159181 0.000000
0.307005 613.382384 3312.123553 0.240981
0.601016 809.698770 3620.073295 0.395109
0.493392 532.141699 3918.439247 0.580692
0.751272 314.993431 1128.517862 0.441894
0.317731 257.475424 1400.438555 0.506313
0.924529 287.281845 3590.369847 0.759236
0.605514 467.056874 1980.766719 0.466783
0.847550 866.235982 3878.574496 0.565140
0.198385 350.419511 3039.861380 0.158186
0.815936 832.556474 724.399832 0.211026
0.555367 647.155735 3486.522964 0.516047
0.758408 12.583617 3546.222374 0.747812
0.814981 495.859291 4770.747315 0.793949
0.471469 580.134821 1891.266629 0.344607
0.616530 851.543870 4036.025444 0.413044
0.984560 707.000581 1962.958052 0.500269
0.527535 250.060820 4553.491418 0.918475
0.837370 576.999816 3871.111360 0.652681
0.139838 900.627500 521.378849 0.000000
0.831308 445.201135 1746.998561 0.499556
0.012698 821.618864 2759.115256 0.000000
0.700618 912.002058 3123.254296 0.138873
0.624983 656.065218 3736.297966 0.600195
0.749669 37.603943 2514.141051 0.634871
0.263146 612.909639 2463.972303 0.056207
0.680433 527.594468 2460.445456 0.409949
0.065995 508.636646 3606.843548 0.000000
0.304189 708.476712 2177.296374 0.203877
0.584353 207.230038 4324.841706 0.916087
0.235577 973.542402 3681.572689 0.010353
0.754056 912.843561 2967.758954 0.275764
0.615317 231.638613 1770.817351 0.596294
0.655592 5.683928 689.567267 0.427940
0.063908 276.999850 1944.973135 0.000000
0.423395 615.460349 3101.743967 0.254303
0.934197 641.301382 552.179182 0.213502
0.526794 400.173479 3993.153119 0.731006
0.842599 679.517779 2622.592354 0.501957
0.700551 228.969964 3713.272954 0.751559
0.020036 625.148984 1375.540127 0.000000
0.328942 699.289606 3035.979530 0.219354
0.147479 141.961318 3674.604719 0.164125
0.999479 487.910977 1442.746013 0.367699
0.409059 167.528945 882.019047 0.407028
0.112499 496.410730 4502.505941 0.027595
0.302802 778.728020 4126.288146 0.283672
0.840841 891.535367 3126.845653 0.445049
0.618158 798.537142 1844.943146 0.265700
0.888275 385.420760 3445.883123 0.682687
0.298364 706.257566 537.956130 0.207508
0.590081 487.217699 2607.492934 0.420912
0.503072 273.698930 2152.850728 0.634261
0.560816 405.597218 1761.619127 0.468023
0.343192 446.785980 4682.338919 0.521151
0.722626 8.713994 3546.504970 0.753880
0.661801 68.292592 4577.005967 0.924856
0.325843 894.617640 1733.648140 0.073521
0.927095 397.604106 1451.150748 0.436857
0.526497 77.394375 3580.461050 0.731814
0.491197 146.815492 3451.539806 0.694060
0.683907 924.620573 2001.129020 0.110504
0.893254 845.387262 4744.212098 0.616705
0.432644 875.695723 3730.641579 0.203184
0.152928 651.565303 343.975317 0.000000
0.008584 658.705972 3853.787234 0.000000
0.209255 989.786104 2731.669674 0.000000
0.769871 114.098622 3210.294915 0.674029
0.040465 955.460701 3687.476083 0.000000
0.011756 678.430134 4878.826286 0.000000
0.448202 512.256175 2919.006693 0.306782
0.807802 827.371544 2231.029525 0.502030
0.286744 83.543028 459.495641 0.319872
0.718088 639.050463 3824.623608 0.566375
0.861232 170.176589 3939.247947 0.854384
0.954216 217.521196 4876.096768 1.071688
0.989265 234.664745 2324.107614 0.652451
0.795724 745.802469 3710.586323 0.600465
0.182391 828.447836 1630.446434 0.000000
0.568051 971.191839 4403.343395 0.342544
0.913041 195.359368 2078.022892 0.617372
0.023010 315.385746 3628.164966 0.000000
0.607004 377.746121 4856.136071 0.975091
0.093324 351.410452 4633.458336 0.000000
0.228455 983.379208 1702.655814 0.000000
0.431895 27.541509 3290.143390 0.669622
0.142445 147.804259 1656.933517 0.092770
0.046185 49.302999 3024.172306 0.000000
0.840504 962.854382 3738.072419 0.447519
0.357133 911.855097 430.298268 0.063483
0.185179 701.927494 3506.233630 0.054040
0.129475 843.555368 529.371621 0.000000
0.247660 133.632035 3417.642936 0.252116
0.391117 996.900054 1735.142678 0.002260
0.721283 110.514352 2919.073243 0.628006
0.077002 928.196904 787.419100 0.000000
0.814512 624.927800 1995.197397 0.527327
0.263320 414.554164 4419.705516 0.336552
0.854381 787.247161 494.008855 0.198498
0.552485 706.592011 2247.677715 0.408937
0.850936 812.969533 1256.285162 0.300215
0.456424 276.897366 2849.520366 0.651765
0.069054 173.260486 1175.444371 0.000000
0.519260 801.564241 2796.401471 0.279379
0.557798 874.713104 4985.140417 0.578380
0.234366 187.432336 3795.367741 0.285339
0.076142 559.842483 4212.977291 0.000000
0.632561 501.380827 3743.070133 0.558542
0.555678 965.215028 3202.073585 0.058677
0.644584 26.937393 1227.809410 0.488430
0.046349 57.900140 2591.582604 0.000000
0.055794 524.114438 1216.048960 0.000000
0.219237 15.490421 3308.430375 0.232193
0.185253 684.599659 3435.773985 0.045970
0.473064 518.200488 887.746703 0.200430
0.318822 763.170611 1058.645187 0.158207
0.637203 118.103939 1598.049874 0.534181
0.872870 701.981995 3211.707106 0.536314
0.655829 628.867920 2283.239029 0.409455
0.629538 997.629911 4134.202615 0.237654
0.912870 928.436180 2017.652137 0.425104
0.508033 388.478006 1719.109274 0.477680
0.382102 542.538640 3767.810926 0.286955
0.459816 45.328183 2001.707687 0.623664
0.971109 664.737886 4179.100106 0.685154
0.468788 863.701428 1327.349792 0.149723
0.712996 215.576629 4783.020135 0.977753
0.483285 689.488871 3922.796962 0.566678
0.657600 322.158965 3509.892357 0.745683
0.223236 832.315078 4883.113086 0.116401
0.576129 72.703959 1418.613515 0.515475
0.508960 996.292836 2900.957954 0.005261
0.985094 405.009686 1075.463436 0.336973
0.089810 104.757745 2615.114616 0.000000
0.528916 156.813687 2063.899987 0.629373
0.006687 555.040784 925.815869 0.000000
0.685883 646.686242 702.595819 0.203955
0.652444 768.946798 4985.599381 0.757938
0.001536 306.390756 3053.285057 0.000000
0.540147 462.520069 3966.941217 0.640627
0.904785 361.473387 2419.356792 0.615219
0.564460 101.291911 3812.075064 0.771327
0.719631 327.654116 1566.784968 0.521588
0.770976 245.340770 1347.818074 0.478884
0.167949 854.847605 2257.029574 0.000000
0.463909 94.806702 3461.778483 0.729710
0.353578 343.654589 2595.816358 0.525381
0.011288 868.454044 4021.603556 0.000000
0.263552 176.732920 2645.096947 0.310429
0.206250 484.517730 1251.979510 0.015848
0.884152 687.791781 2728.763109 0.546623
0.961664 868.433197 4754.706872 0.615464
0.503790 936.971245 4620.834118 0.439431
0.429649 814.987778 664.854458 0.127300
0.669758 889.788994 4747.818909 0.503397
0.875460 341.336847 2312.588892 0.636906
0.779691 112.239929 766.474559 0.425302
0.493341 237.601906 3031.853459 0.610273
0.569040 297.913653 2467.324519 0.630168
0.201199 421.066202 4853.340179 0.282203
0.023189 784.954119 4846.822209 0.000000
0.291019 730.626253 1097.092585 0.170030
0.560825 927.719343 2960.617296 0.102254
0.849213 168.747692 3274.145734 0.691861
0.809705 32.327758 736.065528 0.403884
0.562916 757.843456 4960.626292 0.758004
0.107820 99.972571 1806.048343 0.017108
0.568292 381.624754 2221.738269 0.542669
0.634474 689.361003 970.066815 0.203515
0.313080 330.717288 2356.929903 0.563110
0.567861 685.068163 3493.779594 0.528079
0.054074 571.033246 811.471125 0.000000
0.499446 181.075574 4848.221004 1.048979
0.629510 773.015022 4666.436298 0.694410
0.742893 95.659196 4333.747628 0.939414
0.145740 563.284680 2232.215421 0.000000
0.579760 672.477896 3163.264079 0.475404
0.504288 157.232319 4051.407924 0.889371
0.728005 760.236700 1889.187238 0.361710
0.699744 170.302257 839.463965 0.428804
0.288997 931.264161 3463.240244 0.070614
0.128397 763.619664 2044.261617 0.000000
0.222538 645.091823 4143.968657 0.118673
0.166131 543.494303 3654.060145 0.067851
0.603728 799.194508 770.221973 0.138134
0.019140 33.961569 1818.403023 0.000000
0.723992 152.966252 995.620648 0.434733
0.764782 38.092584 3485.390373 0.725829
0.814464 202.123118 3409.116930 0.689876
0.903476 554.481760 888.356507 0.213381
0.417331 610.118346 3700.383971 0.316003
0.069722 813.308454 2109.313661 0.000000
0.562861 619.640124 3448.140880 0.520690
0.592577 729.876182 1784.193483 0.342208
0.366024 51.502131 3408.765972 0.682978
0.991147 331.560429 1122.794701 0.398640
0.093198 908.102265 2598.205457 0.000000
0.022502 633.930948 4084.624302 0.000000
0.634019 521.143795 4370.936034 0.714297
0.282945 452.305290 3914.772456 0.322093
0.312334 819.404954 2333.060785 0.124905
0.066769 166.170188 1974.500246 0.000000
0.568765 289.958179 1510.856336 0.506583
0.903540 140.452431 1879.829188 0.626591
0.006933 276.456322 3466.659382 0.000000
0.160666 916.507653 1475.353457 0.000000
0.484269 435.274608 848.101954 0.273668
0.617460 899.373336 3496.879385 0.208498
0.430524 335.886130 1225.942171 0.410029
0.806367 163.389571 3556.685102 0.729921
0.439221 118.900671 4184.563353 0.839000
0.249306 693.295805 2993.489812 0.000000
0.570027 256.611001 1735.167418 0.583904
0.813806 236.336204 397.538859 0.201944
0.706919 731.035633 869.535850 0.189837
0.005834 931.326743 1276.062786 0.000000
0.141800 716.947593 1146.663985 0.000000
0.559714 88.480275 4639.606708 1.011847
0.297110 14.667582 4082.913386 0.704233
0.022847 341.225616 1255.778474 0.000000
0.419001 441.402899 366.149177 0.109137
0.650427 145.072226 2412.884667 0.633600
0.757255 39.797182 4770.391575 0.993149
0.535905 907.525694 3048.811992 0.138369
0.281692 453.136262 3088.770943 0.232419
0.029327 558.841503 1334.550929 0.000000
0.669221 198.850539 2485.610255 0.601721
0.563748 490.404052 3280.657609 0.491674
0.523086 815.579603 1246.718666 0.175118
0.562209 80.258432 464.357234 0.329567
0.063745 379.901629 4859.672098 0.000000
0.259262 174.940014 1694.396930 0.287198
0.452797 103.242812 4290.179238 0.889093
0.861728 937.205225 2242.682096 0.424638
0.556218 77.857695 4833.871234 1.025340
0.257937 287.391942 3467.063309 0.340301
0.684319 465.994930 4924.228818 0.823964
0.230578 879.012605 4213.686288 0.087298
0.399567 933.059549 2073.262168 0.046966
0.515189 559.486280 2512.619285 0.436364
0.834523 664.594997 3983.991568 0.700089
0.649627 570.263834 3688.673076 0.573580
0.461749 691.811241 2190.880124 0.338535
0.676123 302.498663 2936.344048 0.623797
0.831222 817.072570 3280.555290 0.527559
0.862136 699.872359 3577.251144 0.623053
0.891966 926.361993 4390.742296 0.542598
0.529898 849.512978 3806.128563 0.374309
0.118641 14.507183 2668.226166 0.037736
0.591439 342.484882 1614.487141 0.516937
0.353766 267.947652 4114.189393 0.761373
0.698328 226.485125 1790.964869 0.603297
0.861761 103.444406 3409.621899 0.733595
0.715591 122.937546 1951.903742 0.599301
0.527861 954.839997 2346.442582 0.063217
0.783774 716.131477 2022.835034 0.492199
0.765664 314.363795 1203.301807 0.448006
0.529368 844.529321 1642.123677 0.217409
0.653346 735.913427 3054.907855 0.397356
0.960194 141.531320 3222.276618 0.687837
0.638180 414.294691 4112.147641 0.759868
0.411754 741.435287 2010.819824 0.200463
0.555246 966.402154 4131.965609 0.267690
0.007088 705.355276 3112.739568 0.000000
0.795289 601.084523 2957.049048 0.529525
0.806337 785.756153 1745.775829 0.427094
0.212918 767.486031 4408.103754 0.150778
0.678595 201.356682 1098.321973 0.440019
0.491848 376.174803 3834.856981 0.712714
0.919296 179.188136 2983.987197 0.648874
0.290053 228.421635 4179.284044 0.651785
0.592109 959.997923 4950.901384 0.445519
0.777725 165.506633 2382.683106 0.618444
0.990301 659.554280 4145.991339 0.678286
0.406291 144.462254 474.800997 0.355001
0.331477 597.301998 2026.711853 0.205508
0.137256 701.719472 4604.666639 0.075335
0.227891 157.884849 578.315414 0.202229
0.500056 161.988666 2048.207750 0.633823
0.062517 829.512838 2426.977103 0.000000
0.748708 402.663363 4131.647325 0.746436
0.818579 582.949730 4068.468348 0.664456
0.733454 792.014677 861.139860 0.148323
0.215261 465.827437 1556.811881 0.036699
0.987887 242.952991 3203.372386 0.681359
0.976985 385.883310 861.598613 0.325596
0.608735 359.385301 3320.097381 0.642308
0.491274 450.373493 2281.430299 0.435617
0.494495 619.811330 1750.210951 0.370504
0.853649 590.791686 3379.296900 0.562898
0.757424 965.281273 3656.948109 0.280794
0.005431 392.145711 2812.656051 0.000000
0.948656 664.791393 373.451471 0.077381
0.432935 915.766894 4425.594514 0.212773
0.667455 910.993278 1659.220330 0.140704
0.883271 770.449437 4112.427154 0.636871
0.491019 395.027491 3457.225536 0.601017
0.305199 944.370930 1592.550356 0.038930
0.553940 490.642582 366.028734 0.071763
0.254937 659.458623 2549.945529 0.020283
0.268567 359.532919 2321.671510 0.299262
0.048135 455.207446 2136.725870 0.000000
0.750099 671.614013 3549.871871 0.524226
0.904733 839.566299 4627.000847 0.618846
0.393937 153.100370 4272.129630 0.766380
0.018142 721.553046 1118.021040 0.000000
0.300995 877.292666 1029.256531 0.086783
0.267343 297.279054 2450.798476 0.358081
0.053446 503.971535 3913.209658 0.000000
0.900028 719.373697 3724.810306 0.617641
0.298383 748.101176 4543.403091 0.332363
0.479090 159.396289 3428.473977 0.721256
0.396373 404.462910 4801.178266 0.597011
0.693508 497.794513 4256.158280 0.700433
0.044266 629.700471 668.814224 0.000000
0.185533 925.037302 4998.324909 0.054105
0.545578 854.944422 531.527933 0.097045
0.952648 73.965675 4122.686482 0.881657
0.878455 861.021014 1968.762359 0.468742
0.076904 278.024003 4508.886448 0.000000
0.175311 150.438587 3425.269594 0.207379
0.415074 14.391984 4737.443969 0.821794
0.636577 477.049947 2295.767362 0.457357
0.529429 455.566668 3878.856879 0.645157
0.144813 866.844517 4126.353349 0.083870
0.934367 916.136696 1917.698248 0.441919
0.308166 935.958515 2045.889606 0.044668
0.784534 81.163120 4556.619938 0.922719
0.218857 423.853018 3991.929895 0.186340
0.707189 545.232589 2691.583563 0.413521
0.035606 807.314159 2363.482739 0.000000
0.808289 91.368648 394.857903 0.198420
0.392800 649.217718 2132.807693 0.203223
0.013451 33.608753 620.084566 0.000000
0.344857 235.501979 1982.501016 0.600089
0.793694 740.495311 1574.989342 0.376221
0.902549 277.512548 4036.509190 0.827488
0.253324 838.340416 2087.163039 0.013974
0.690102 86.817319 4922.302468 1.058306
0.044545 625.413120 4050.024871 0.000000
0.930124 401.343672 2821.774885 0.557294
0.031996 58.259684 1387.441428 0.000000
0.608931 965.225914 1552.108195 0.065313
0.625391 409.498971 984.893816 0.307821
0.687222 809.896908 4693.902490 0.654330
0.275313 599.643385 3000.719940 0.107978
0.610450 335.568096 2992.163746 0.571601
0.301886 317.572967 4488.185593 0.755702
0.993029 139.048787 1007.104697 0.416359
0.592492 745.526747 3381.680286 0.430332
0.886062 591.946129 3630.555545 0.613707
0.491992 297.211861 917.364938 0.404923
0.716483 642.114788 756.976493 0.205355
0.575622 994.095729 1868.741695 0.009032
0.137700 798.713636 343.538889 0.000000
0.452484 426.963822 3151.039384 0.406484
0.450868 206.232647 1559.671237 0.560983
0.768728 846.535609 1970.095357 0.390480
0.451901 887.813474 355.727614 0.038236
0.410629 357.748914 1511.808411 0.491801
0.154438 358.766355 4924.708626 0.215228
0.075879 232.397251 2933.621364 0.000000
0.467213 946.739711 4887.791780 0.348481
0.170768 222.549573 2819.149643 0.152080
0.489652 845.255322 788.181873 0.109331
0.004328 547.585053 1284.057689 0.000000
0.912275 325.614329 4727.018708 1.001405
0.988668 952.338213 2465.879388 0.456995
0.917550 529.115494 952.713677 0.201027
0.353565 274.589618 4860.339285 0.846542
0.331782 960.205869 2397.881658 0.027977
0.803201 308.524546 3134.191864 0.624637
0.833021 41.449860 1822.828610 0.596542
0.041370 84.428592 1348.616627 0.000000
0.928205 299.439726 4330.611800 0.910581
0.034773 884.331936 953.257564 0.000000
0.947740 82.360768 677.957574 0.403765
0.732136 927.324003 1585.762914 0.182978
0.798722 231.728750 1827.090458 0.615028
0.177366 308.916008 817.604648 0.160995
0.500935 727.014817 2154.622595 0.386396
0.324183 752.715875 4829.364669 0.342409
0.735635 781.119211 635.789077 0.153212
0.277796 228.074377 4108.018283 0.584974
0.900563 20.726188 1282.653868 0.465329
0.287716 73.832370 4211.612203 0.674455
0.026618 392.381995 4083.286977 0.000000
0.347026 572.958309 2991.045418 0.204578
0.388794 964.055117 4166.012592 0.061396
0.216338 502.543535 3077.494127 0.008012
0.702838 916.605237 4286.344301 0.388139
0.495188 513.359832 960.988388 0.209500
0.463341 805.928985 2375.688388 0.264290
0.060786 695.688021 4657.485639 0.000000
0.524575 402.484881 2854.881787 0.508779
0.069164 98.009473 3067.663828 0.000000
0.921645 734.982769 3888.581820 0.668187
0.939861 149.354565 508.800405 0.402511
0.525982 622.119894 1245.862819 0.251870
0.632659 123.200083 1333.289946 0.506407
0.482400 398.324160 4696.411624 0.826218
0.400824 551.849918 4145.691463 0.333995
0.725513 223.220251 3839.970040 0.787826
0.920202 328.610447 2976.845812 0.607260
0.103944 494.162056 2650.375582 0.000247
0.087248 678.183077 4469.891409 0.000000
0.435478 165.238205 2153.223295 0.649635
0.314275 353.319556 4063.859835 0.651396
0.490110 127.383269 2771.505862 0.627707
0.888227 433.218141 4947.687794 0.923916
0.058161 285.618386 1896.953559 0.000000
0.217621 747.582023 2413.228211 0.000000
0.974650 976.405016 4676.835908 0.465264
0.162985 165.712460 1380.180987 0.127880
0.798553 901.943634 2121.684492 0.441135
0.003262 593.452674 2664.640326 0.000000
0.666547 574.708096 3862.020717 0.579482
0.061586 73.537216 1914.492770 0.000000
0.060554 730.842666 1636.212799 0.000000
0.630491 933.245546 4925.633697 0.481871
0.893742 462.133945 607.214109 0.239541
0.508632 893.665532 2907.019803 0.145652
0.619170 866.913080 2972.414340 0.194706
0.311408 47.032121 2436.183716 0.628161
0.291075 211.302797 3980.629974 0.689229
0.280395 60.395735 2068.612203 0.473821
0.445228 442.148756 1836.157701 0.360674
0.696462 251.278648 1292.008908 0.494111
0.854677 400.362832 2433.856689 0.559244
0.609984 464.316356 3287.890656 0.538287
0.036019 18.572057 1106.448432 0.000000
0.039706 226.287116 1073.203315 0.000000
0.461422 408.573209 2430.507123 0.443601
0.924762 853.110211 2414.163034 0.454831
0.018734 621.459204 3840.848412 0.000000
0.980332 55.907685 3709.399357 0.788333
0.776204 614.134474 2810.693059 0.480357
0.567081 234.752424 4543.000675 0.923002
0.803772 270.478597 1145.939162 0.450939
0.803709 527.945664 4437.918355 0.736716
0.849876 506.188524 1117.962607 0.235906
0.956392 330.747160 4050.924819 0.845873
0.304105 361.939061 1410.273625 0.425000
0.612636 556.387843 1018.525751 0.210389
0.875199 40.584910 4336.634128 0.947098
0.164900 868.042887 2601.347855 0.000000
0.031336 372.775889 687.817613 0.000000
0.442623 367.798677 2004.030659 0.469088
0.274361 554.611866 4764.462780 0.305412
0.053460 556.180824 550.513904 0.000000
0.677173 433.845733 3676.674443 0.648847
0.715501 135.521986 604.258260 0.435570
0.654743 553.083629 1869.496159 0.398544
0.801591 135.622523 1926.467218 0.607408
0.261897 469.029054 3285.347450 0.087823
0.465948 843.993815 1144.161002 0.135102
0.212342 80.669339 898.800136 0.216546
0.505400 784.872776 2529.444374 0.300899
0.536578 476.047127 2023.012864 0.428429
0.426340 748.406141 3439.700627 0.273091
0.165496 409.990687 3247.945898 0.108694
0.974883 470.372794 726.157672 0.251543
0.186546 398.362264 1040.872051 0.104063
0.903269 822.795242 2236.288230 0.490325
0.183410 52.343260 918.536871 0.168747
0.514223 199.776618 4362.875375 0.926719
0.283196 364.126597 1927.183899 0.424340
0.633064 746.565066 2311.462494 0.357735
0.889650 445.932141 350.729948 0.082699
0.032315 922.903767 3125.077726 0.000000
0.160109 544.892297 1547.337837 0.000000
0.344474 230.299401 1210.685416 0.456772
0.588478 70.435514 3516.152333 0.746150
0.759030 760.960377 1134.523105 0.242607
0.066382 22.411568 2029.446011 0.000000
0.584074 399.953227 4767.066572 0.899192
0.024507 17.058903 4962.345466 0.000000
0.369120 139.344719 2884.938443 0.604455
0.630790 136.648137 2352.844355 0.627064
0.523179 788.850180 1087.656239 0.166743
0.755690 601.224959 3043.107723 0.483808
0.315077 622.512224 2852.174267 0.216602
0.544671 100.646571 4286.265553 0.908871
0.907929 297.986917 1340.274360 0.479490
0.036471 450.699897 784.627343 0.000000
0.837183 846.316590 2598.618812 0.490081
0.299822 776.932429 3290.736302 0.182408
0.014879 526.148065 3460.254138 0.000000
0.843408 349.806088 4253.226938 0.816412
0.153076 348.128379 3831.156949 0.192732
0.893587 66.024341 3756.992141 0.772396
0.955520 553.862652 4928.546789 0.817339
0.499701 308.065900 2111.037410 0.648579
0.013792 326.889006 4964.129327 0.000000
0.983364 324.462673 1068.681964 0.411490
0.001084 874.979569 838.983254 0.000000
